idExec,dt_teste,hora_teste,hora_fechada,down,chegou,up,dtProcesso,hrProcesso,caminho
e6775cdf-11ce-11ed-a214-fc017cb39f26,01/08/2022,16:19:44,16,62,0,47,01-08-2022,16-19-44,C:\Users\fflose\Lab\\Pessoal\python\csv\teste_internet\teste_internet-01-08-2022-16-19-23.csv
