idExec,dt_teste,hora_teste,hora_fechada,down,chegou,up,dtProcesso,hrProcesso,caminho
0de4b6a0-11de-11ed-8d50-fc017cb39f26,01/08/2022,18:08:13,18,124,0,94,01-08-2022,18-08-13,C:\Users\fflose\Lab\\Pessoal\python\csv\teste_internet\teste_internet-01-08-2022-18-07-52.csv
