idExec,dt_teste,hora_teste,hora_fechada,down,chegou,up,dtProcesso,hrProcesso,caminho
5b9af110-1286-11ed-ac63-fc017cb39f26,02/08/2022,14:12:59,14,105,0,19,02-08-2022,14-12-59,C:\Users\fflose\Lab\\Pessoal\python\csv\teste_internet\teste_internet-02-08-2022-14-12-37.csv
