idExec,dt_teste,hora_teste,hora_fechada,down,chegou,up,dtProcesso,hrProcesso,caminho
1ef30022-11fc-11ed-a670-fc017cb39f26,01/08/2022,21:43:26,21,43,0,112,01-08-2022,21-43-26,C:\Users\fflose\Lab\\Pessoal\python\csv\teste_internet\teste_internet-01-08-2022-21-43-04.csv
