idExec,dt_teste,hora_teste,hora_fechada,down,chegou,up,dtProcesso,hrProcesso,caminho
f3da0ba0-12b6-11ed-a099-fc017cb39f26,02/08/2022,20:00:50,20,185,0,109,02-08-2022,20-00-50,C:\Users\fflose\Lab\\Pessoal\python\csv\teste_internet\teste_internet-02-08-2022-20-00-29.csv
