idExec,dt_teste,hora_teste,hora_fechada,down,chegou,up,dtProcesso,hrProcesso,caminho
4c74e850-12a5-11ed-bb32-fc017cb39f26,02/08/2022,17:54:27,17,211,1,137,02-08-2022,17-54-27,C:\Users\fflose\Lab\\Pessoal\python\csv\teste_internet\teste_internet-02-08-2022-17-54-08.csv
