idExec,dt_teste,hora_teste,hora_fechada,down,chegou,up,dtProcesso,hrProcesso,caminho
8a8dfe1a-11f7-11ed-b003-fc017cb39f26,01/08/2022,21:10:39,21,130,0,105,01-08-2022,21-10-39,C:\Users\fflose\Lab\\Pessoal\python\csv\teste_internet\teste_internet-01-08-2022-21-10-17.csv
