idExec,dt_teste,hora_teste,hora_fechada,down,chegou,up,dtProcesso,hrProcesso,caminho
3b3fe813-0f62-11ed-9784-fc017cb39f26,29/07/2022,14:16:49,14,284,1,198,29-07-2022,14-16-49,C:\Users\fflose\Lab\\Pessoal\python\csv\teste_internet\teste_internet-29-07-2022-14-16-32.csv
