idExec,dt_teste,hora_teste,hora_fechada,down,chegou,up,dtProcesso,hrProcesso,caminho
e2c6d44e-11aa-11ed-8104-fc017cb39f26,01/08/2022,12:01:56,12,157,0,101,01-08-2022,12-01-56,C:\Users\fflose\Lab\\Pessoal\python\csv\teste_internet\teste_internet-01-08-2022-12-01-35.csv
