idExec,dt_teste,hora_teste,hora_fechada,down,chegou,up,dtProcesso,hrProcesso,caminho
f28cc7a6-11b7-11ed-99f0-fc017cb39f26,01/08/2022,13:35:26,13,125,0,76,01-08-2022,13-35-26,C:\Users\fflose\Lab\\Pessoal\python\csv\teste_internet\teste_internet-01-08-2022-13-35-05.csv
