idExec,dt_teste,hora_teste,hora_fechada,down,chegou,up,dtProcesso,hrProcesso,caminho
8f6f7346-12b2-11ed-8300-fc017cb39f26,02/08/2022,19:29:23,19,192,0,116,02-08-2022,19-29-23,C:\Users\fflose\Lab\\Pessoal\python\csv\teste_internet\teste_internet-02-08-2022-19-29-02.csv
