idExec,dt_teste,hora_teste,hora_fechada,down,chegou,up,dtProcesso,hrProcesso,caminho
3f48a5a4-12b2-11ed-bee4-fc017cb39f26,02/08/2022,19:27:09,19,163,0,120,02-08-2022,19-27-09,C:\Users\fflose\Lab\\Pessoal\python\csv\teste_internet\teste_internet-02-08-2022-19-26-48.csv
