idExec,dt_teste,hora_teste,hora_fechada,down,chegou,up,dtProcesso,hrProcesso,caminho
337d71c2-12a5-11ed-be44-fc017cb39f26,02/08/2022,17:53:46,17,198,0,143,02-08-2022,17-53-46,C:\Users\fflose\Lab\\Pessoal\python\csv\teste_internet\teste_internet-02-08-2022-17-53-26.csv
