idExec,dt_teste,hora_teste,hora_fechada,down,chegou,up,dtProcesso,hrProcesso,caminho
dd2333f4-0f5a-11ed-a1bc-fc017cb39f26,29/07/2022,13:24:04,13,158,0,172,29-07-2022,13-24-04,C:\Users\fflose\Lab\\Pessoal\python\csv\teste_internet\teste_internet-29-07-2022-13-23-47.csv
