idExec,dt_teste,hora_teste,hora_fechada,down,chegou,up,dtProcesso,hrProcesso,caminho
d60985d7-0f37-11ed-9f58-fc017cb39f26,29/07/2022,09:13:20,09,265,0,4,29-07-2022,09-13-20,C:\Users\fflose\Lab\\Pessoal\python\csv\teste_internet\teste_internet-29-07-2022-09-12-56.csv
