idExec,dt_teste,hora_teste,hora_fechada,down,chegou,up,dtProcesso,hrProcesso,caminho
f25fc85b-1283-11ed-b3f6-fc017cb39f26,02/08/2022,13:55:43,13,112,0,82,02-08-2022,13-55-43,C:\Users\fflose\Lab\\Pessoal\python\csv\teste_internet\teste_internet-02-08-2022-13-55-22.csv
