idExec,dt_teste,hora_teste,hora_fechada,down,chegou,up,dtProcesso,hrProcesso,caminho
3778927e-11e0-11ed-9890-fc017cb39f26,01/08/2022,18:23:41,18,164,0,119,01-08-2022,18-23-41,C:\Users\fflose\Lab\\Pessoal\python\csv\teste_internet\teste_internet-01-08-2022-18-23-21.csv
