idExec,dt_teste,hora_teste,hora_fechada,down,chegou,up,dtProcesso,hrProcesso,caminho
b70822fc-1274-11ed-8b34-fc017cb39f26,02/08/2022,12:06:41,12,170,0,115,02-08-2022,12-06-41,C:\Users\fflose\Lab\\Pessoal\python\csv\teste_internet\teste_internet-02-08-2022-12-06-20.csv
