idExec,dt_teste,hora_teste,hora_fechada,down,chegou,up,dtProcesso,hrProcesso,caminho
89763244-1290-11ed-bbe3-fc017cb39f26,02/08/2022,15:25:50,15,111,0,79,02-08-2022,15-25-50,C:\Users\fflose\Lab\\Pessoal\python\csv\teste_internet\teste_internet-02-08-2022-15-25-23.csv
