idExec,dt_teste,hora_teste,hora_fechada,down,chegou,up,dtProcesso,hrProcesso,caminho
104d93f8-0f61-11ed-b94b-fc017cb39f26,29/07/2022,14:08:27,14,235,1,191,29-07-2022,14-08-27,C:\Users\fflose\Lab\\Pessoal\python\csv\teste_internet\teste_internet-29-07-2022-14-08-10.csv
