idExec,dt_teste,hora_teste,hora_fechada,down,chegou,up,dtProcesso,hrProcesso,caminho
4dcb9a39-1282-11ed-8bc6-fc017cb39f26,02/08/2022,13:43:57,13,120,0,53,02-08-2022,13-43-57,C:\Users\fflose\Lab\\Pessoal\python\csv\teste_internet\teste_internet-02-08-2022-13-43-36.csv
