idExec,dt_teste,hora_teste,hora_fechada,down,chegou,up,dtProcesso,hrProcesso,caminho
5ab98a84-11b7-11ed-9807-fc017cb39f26,01/08/2022,13:31:11,13,99,0,53,01-08-2022,13-31-11,C:\Users\fflose\Lab\\Pessoal\python\csv\teste_internet\teste_internet-01-08-2022-13-30-48.csv
