idExec,dt_teste,hora_teste,hora_fechada,down,chegou,up,dtProcesso,hrProcesso,caminho
72d9ce8b-12ae-11ed-9b91-fc017cb39f26,02/08/2022,18:59:57,18,159,0,143,02-08-2022,18-59-57,C:\Users\fflose\Lab\\Pessoal\python\csv\teste_internet\teste_internet-02-08-2022-18-59-38.csv
