idExec,dt_teste,hora_teste,hora_fechada,down,chegou,up,dtProcesso,hrProcesso,caminho
d2e023a0-0f38-11ed-9bed-fc017cb39f26,29/07/2022,09:20:24,09,273,1,3,29-07-2022,09-20-24,C:\Users\fflose\Lab\\Pessoal\python\csv\teste_internet\teste_internet-29-07-2022-09-19-56.csv
