idExec,dt_teste,hora_teste,hora_fechada,down,chegou,up,dtProcesso,hrProcesso,caminho
80537538-11cd-11ed-8103-fc017cb39f26,01/08/2022,16:09:43,16,48,0,65,01-08-2022,16-09-43,C:\Users\fflose\Lab\\Pessoal\python\csv\teste_internet\teste_internet-01-08-2022-16-09-22.csv
