idExec,dt_teste,hora_teste,hora_fechada,down,chegou,up,dtProcesso,hrProcesso,caminho
27363886-0eb8-11ed-b1df-fc017cb39f26,28/07/2022,17:59:21,17,356,0,236,28-07-2022,17-59-21,C:\Users\fflose\Lab\\Pessoal\python\csv\teste_internet\teste_internet-28-07-2022-17-59-06.csv
