idExec,dt_teste,hora_teste,hora_fechada,down,chegou,up,dtProcesso,hrProcesso,caminho
9c2b9f19-0f5c-11ed-9625-fc017cb39f26,29/07/2022,13:36:34,13,306,1,167,29-07-2022,13-36-34,C:\Users\fflose\Lab\\Pessoal\python\csv\teste_internet\teste_internet-29-07-2022-13-36-16.csv
