idExec,dt_teste,hora_teste,hora_fechada,down,chegou,up,dtProcesso,hrProcesso,caminho
24235fdf-11c9-11ed-b998-fc017cb39f26,01/08/2022,15:38:31,15,110,0,69,01-08-2022,15-38-31,C:\Users\fflose\Lab\\Pessoal\python\csv\teste_internet\teste_internet-01-08-2022-15-38-09.csv
