idExec,dt_teste,hora_teste,hora_fechada,down,chegou,up,dtProcesso,hrProcesso,caminho
b0723c4c-0eb4-11ed-81f1-fc017cb39f26,28/07/2022,17:34:33,17,302,0,226,28-07-2022,17-34-33,C:\Users\fflose\Lab\\Pessoal\python\csv\teste_internet\teste_internet-28-07-2022-17-34-17.csv
